"","Haltestellen_No_2023","Y_Koord_2023","X_Koord_2023","Name","Bahnknoten_2023","Bahnlinie_Anz_2023","TramBus_Anz_2023","Seilbahn_Anz_2023","A_Intervall_2023","B_Intervall_2023","Hst_Kat_2023","Haltestellen_No_2022","Y_Koord_2022","X_Koord_2022","Bahnknoten_2022","Bahnlinie_Anz_2022","TramBus_Anz_2022","Seilbahn_Anz_2022","A_Intervall_2022","B_Intervall_2022","Hst_Kat_2022","Haltestellen_No_2021","Y_Koord_2021","X_Koord_2021","Bahnknoten_2021","Bahnlinie_Anz_2021","TramBus_Anz_2021","Seilbahn_Anz_2021","A_Intervall_2021","B_Intervall_2021","Hst_Kat_2021","Haltestellen_No_2020","Y_Koord_2020","X_Koord_2020","Bahnknoten_2020","Bahnlinie_Anz_2020","TramBus_Anz_2020","Seilbahn_Anz_2020","A_Intervall_2020","B_Intervall_2020","Hst_Kat_2020","Haltestellen_No_2019","Y_Koord_2019","X_Koord_2019","Bahnknoten_2019","Bahnlinie_Anz_2019","TramBus_Anz_2019","Seilbahn_Anz_2019","A_Intervall_2019","B_Intervall_2019","Hst_Kat_2019","Haltestellen_No_2018","Y_Koord_2018","X_Koord_2018","Bahnknoten_2018","Bahnlinie_Anz_2018","TramBus_Anz_2018","Seilbahn_Anz_2018","A_Intervall_2018","B_Intervall_2018","Hst_Kat_2018","Haltestellen_No_2017","Y_Koord_2017","X_Koord_2017","Bahnknoten_2017","Bahnlinie_Anz_2017","TramBus_Anz_2017","Seilbahn_Anz_2017","A_Intervall_2017","B_Intervall_2017","Hst_Kat_2017","Haltestellen_No_2016","Y_Koord_2016","X_Koord_2016","Bahnknoten_2016","Bahnlinie_Anz_2016","TramBus_Anz_2016","Seilbahn_Anz_2016","A_Intervall_2016","B_Intervall_2016","Hst_Kat_2016","Haltestellen_No_2015","Y_Koord_2015","X_Koord_2015","Bahnknoten_2015","Bahnlinie_Anz_2015","TramBus_Anz_2015","Seilbahn_Anz_2015","A_Intervall_2015","B_Intervall_2015","Hst_Kat_2015","Haltestellen_No_2014","Y_Koord_2014","X_Koord_2014","Bahnknoten_2014","Bahnlinie_Anz_2014","TramBus_Anz_2014","Seilbahn_Anz_2014","A_Intervall_2014","B_Intervall_2014","Hst_Kat_2014","Haltestellen_No_2013","Y_Koord_2013","X_Koord_2013","Bahnknoten_2013","Bahnlinie_Anz_2013","TramBus_Anz_2013","Seilbahn_Anz_2013","A_Intervall_2013","B_Intervall_2013","Hst_Kat_2013"
"192",8590188,2663712.86,1256044.78,"Baden, Rüteli",0,0,154,0,0,10.91,4,8590188,2663712.86,1256044.78,0,0,155,0,0,10.84,4,8590188,2663712.8568504,1256044.77936541,0,0,155,0,0,10.84,4,8590188,2663758.03453749,1256002.6796062,0,0,155,0,0,10.84,4,8590188,2663758.03453749,1256002.6796062,0,0,153,0,0,10.98,4,8590188,2663758.03453749,1256002.6796062,0,0,153,0,0,10.98,4,8590188,2663758.97056619,1256003.0279841,0,0,152,0,0,11.05,4,8590188,2663758.97056619,1256003.0279841,0,0,153,0,0,10.98,4,8590188,2663758.97056619,1256003.0279841,0,0,153,0,0,10.98,4,8590188,2663758.93981525,1256003.01498481,0,0,152,0,0,11.05,4,8590188,2663759.314077,1256002.84237337,0,0,152,0,0,11.05,4
"193",8590189,2665312.92,1258522.9,"Baden, Rütistrasse",0,0,92,0,0,18.26,4,8590189,2665312.92,1258522.9,0,0,92,0,0,18.26,4,8590189,2665312.91603241,1258522.89674131,0,0,92,0,0,18.26,4,8590189,2665287.77669147,1258526.06621868,0,0,92,0,0,18.26,4,8590189,2665287.77669147,1258526.06621868,0,0,92,0,0,18.26,4,8590189,2665287.77669147,1258526.06621868,0,0,92,0,0,18.26,4,8590189,2665288.93769587,1258525.98100597,0,0,92,0,0,18.26,4,8590189,2665288.93769587,1258525.98100597,0,0,92,0,0,18.26,4,8590189,2665288.93769587,1258525.98100597,0,0,92,0,0,18.26,4,8590189,2665288.933696,1258526.02340609,0,0,92,0,0,18.26,4,8590189,2665289.27844682,1258525.85400207,0,0,92,0,0,18.26,4
"194",8590190,2665547.04,1258784.79,"Baden, Bahnhof Ost",0,0,380,0,0,4.42,2,8590190,2665547.04,1258784.79,0,0,380,0,0,4.42,2,8590190,2665547.03685715,1258784.78665756,0,0,382,0,0,4.4,2,8590190,2665546.66221904,1258818.58511953,0,0,382,0,0,4.4,2,8590190,2665546.66221904,1258818.58511953,0,0,325,0,0,5.17,3,8590190,2665546.66221904,1258818.58511953,0,0,325,0,0,5.17,3,8590190,2665547.96986173,1258785.03004788,0,0,393,0,0,4.27,2,8590190,2665547.96986173,1258785.03004788,0,0,337,0,0,4.99,2,8590190,2665547.96986173,1258785.03004788,0,0,337,0,0,4.99,2,8590190,2665547.93561156,1258785.02104824,0,0,393,0,0,4.27,2,8590190,2665548.27886238,1258784.84964423,0,0,157,0,0,10.7,4
"195",8590191,2664873.13,1257928.63,"Baden, Schadenmühle",0,0,275,0,0,6.11,3,8590191,2664873.13,1257928.63,0,0,275,0,0,6.11,3,8590191,2664873.13051139,1257928.6284802,0,0,276,0,0,6.09,3,8590191,2664873.13051139,1257928.6284802,0,0,276,0,0,6.09,3,8590191,2664873.13051139,1257928.6284802,0,0,276,0,0,6.09,3,8590191,2664873.13051139,1257928.6284802,0,0,276,0,0,6.09,3,8590191,2664873.90601572,1257928.98727242,0,0,276,0,0,6.09,3,8590191,2664873.90601572,1257928.98727242,0,0,276,0,0,6.09,3,8590191,2664873.90601572,1257928.98727242,0,0,276,0,0,6.09,3,8590191,2664873.93001595,1257929.02687223,0,0,275,0,0,6.11,3,8590191,2664874.2772668,1257928.86166819,0,0,274,0,0,6.13,3
"196",8590192,2665466.9,1258499.02,"Baden, Schlossbergplatz",0,0,354,0,0,4.75,2,8590192,2665466.9,1258499.02,0,0,354,0,0,4.75,2,8590192,2665466.89782448,1258499.02443474,0,0,354,0,0,4.75,2,8590192,2665481.19734398,1258487.61866051,0,0,354,0,0,4.75,2,8590192,2665481.19734398,1258487.61866051,0,0,297,0,0,5.66,3,8590192,2665481.19734398,1258487.61866051,0,0,297,0,0,5.66,3,8590192,2665481.90184801,1258487.97085349,0,0,365,0,0,4.6,2,8590192,2665481.90184801,1258487.97085349,0,0,309,0,0,5.44,3,8590192,2665481.90184801,1258487.97085349,0,0,309,0,0,5.44,3,8590192,2665481.93434831,1258488.02125323,0,0,364,0,0,4.62,2,8590192,2665482.27909914,1258487.85104921,0,0,128,0,0,13.13,4
"197",8590193,2665848.22,1257699.11,"Baden, Schwimmbad",0,0,224,0,0,7.5,3,8590193,2665848.22,1257699.11,0,0,224,0,0,7.5,3,8590193,2665847.61867872,1257699.10634557,0,0,224,0,0,7.5,3,8590193,2665845.77200035,1257499.1624229,0,0,224,0,0,7.5,3,8590193,2665845.77200035,1257499.1624229,0,0,224,0,0,7.5,3,8590193,2665845.77200035,1257499.1624229,0,0,224,0,0,7.5,3,8590193,2665846.93200473,1257499.06921019,0,0,224,0,0,7.5,3,8590193,2665846.93200473,1257499.06921019,0,0,224,0,0,7.5,3,8590193,2665846.93200473,1257499.06921019,0,0,224,0,0,7.5,3,8590193,2665846.93250455,1257499.0156101,0,0,224,0,0,7.5,3,8590193,2665847.28000539,1257498.84780605,0,0,224,0,0,7.5,3
"198",8590194,2664110.2,1257580.73,"Baden, Spitalmatt",0,0,52,0,0,32.31,5,8590194,2664110.2,1257580.73,0,0,52,0,0,32.31,5,8590194,2664110.19673818,1257580.73327456,0,0,52,0,0,32.31,5,8590194,2664110.19673818,1257580.73327456,0,0,52,0,0,32.31,5,8590194,2664110.19673818,1257580.73327456,0,0,52,0,0,32.31,5,8590194,2664110.19673818,1257580.73327456,0,0,52,0,0,32.31,5,8590194,2664110.89498107,1257580.98667678,0,0,52,0,0,32.31,5,8590194,2664110.89498107,1257580.98667678,0,0,52,0,0,32.31,5,8590194,2664110.89498107,1257580.98667678,0,0,52,0,0,32.31,5,8590194,2664110.92698021,1257581.03347751,0,0,52,0,0,0,5,8590194,2664111.27873104,1257580.87107347,0,0,52,0,0,32.31,5
"199",8590195,2665142.82,1258531.92,"Baden, St. Ursus",0,0,46,0,0,36.52,5,8590195,2665142.82,1258531.92,0,0,46,0,0,36.52,5,8590195,2665142.81512537,1258531.9181968,0,0,46,0,0,36.52,5,8590195,2665142.81512537,1258531.9181968,0,0,46,0,0,36.52,5,8590195,2665142.81512537,1258531.9181968,0,0,46,0,0,36.52,5,8590195,2665142.81512537,1258531.9181968,0,0,46,0,0,36.52,5,8590195,2665143.89788021,1258532.05618532,0,0,46,0,0,36.52,5,8590195,2665143.89788021,1258532.05618532,0,0,46,0,0,36.52,5,8590195,2665143.89788021,1258532.05618532,0,0,46,0,0,36.52,5,8590195,2665143.93313025,1258532.02498489,0,0,46,0,0,0,5,8590195,2665144.27788108,1258531.85618087,0,0,46,0,0,36.52,5
"200",8590196,2665841.91,1259303.11,"Baden, Grosse Bäder",0,0,105,0,0,16,4,8590196,2665841.91,1259303.11,0,0,104,0,0,16.15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",8590197,2665407.67,1258953.37,"Baden, Trafo",0,0,639,0,0,2.63,2,8590197,2665407.67,1258953.37,0,0,639,0,0,2.63,2,8590197,2665407.66985969,1258953.36885403,0,0,637,0,0,2.64,2,8590197,2665446.05232963,1258972.69607195,0,0,637,0,0,2.64,2,8590197,2665446.05232963,1258972.69607195,0,0,636,0,0,2.64,2,8590197,2665446.05232963,1258972.69607195,0,0,636,0,0,2.64,2,8590197,2665446.90908429,1258973.05126329,0,0,647,0,0,2.6,2,8590197,2665446.90908429,1258973.05126329,0,0,649,0,0,2.59,2,8590197,2665446.90908429,1258973.05126329,0,0,649,0,0,2.59,2,8590197,2665446.9358343,1258973.02246296,0,0,646,0,0,2.6,2,8590197,2665447.27783511,1258972.85105896,0,0,478,0,0,3.51,2
"202",8590199,2664418.27,1257713.06,"Baden, Ziegelhau",0,0,229,0,0,7.34,3,8590199,2664418.27,1257713.06,0,0,229,0,0,7.34,3,8590199,2664418.27495019,1257713.06163108,0,0,223,0,0,7.53,3,8590199,2664441.12233849,1257726.76460741,0,0,223,0,0,7.53,3,8590199,2664441.12233849,1257726.76460741,0,0,223,0,0,7.53,3,8590199,2664441.12233849,1257726.76460741,0,0,223,0,0,7.53,3,8590199,2664441.89684246,1257727.01639947,0,0,223,0,0,7.53,3,8590199,2664441.89684246,1257727.01639947,0,0,223,0,0,7.53,3,8590199,2664441.89684246,1257727.01639947,0,0,223,0,0,7.53,3,8590199,2664441.92759263,1257727.03119916,0,0,223,0,0,7.53,3,8590199,2664442.2768435,1257726.8679951,0,0,222,0,0,7.57,3
"203",8590205,2671459.61,1249187.65,"Bergdietikon, Vorbühl",0,0,59,0,0,28.47,5,8590205,2671459.61,1249187.65,0,0,55,0,0,30.55,5,8590205,2671459.61049429,1249187.64673531,0,0,55,0,0,30.55,5,8590205,2671460.29000002,1249187.65494211,0,0,55,0,0,30.55,5,8590205,2671481.04878438,1249156.88325373,0,0,55,0,0,30.55,5,8590205,2671481.04878438,1249156.88325373,0,0,58,0,0,28.97,5,8590205,2671481.88429151,1249156.90906254,0,0,54,0,0,31.11,5,8590205,2671481.88429151,1249156.90906254,0,0,58,0,0,28.97,5,8590205,2671481.88429151,1249156.90906254,0,0,58,0,0,28.97,5,8590205,2671481.91229177,1249156.915663,0,0,54,0,0,0,5,8590205,2671482.25979385,1249156.730261,0,0,54,0,0,31.11,5
"204",8590227,2666988.24,1259671.79,"Ennetbaden, Aeusserer Berg",0,0,90,0,0,18.67,4,8590227,2666988.24,1259671.79,0,0,90,0,0,18.67,4,8590227,2666988.24124585,1259671.79323396,0,0,91,0,0,18.46,4,8590227,2667034.17593989,1259675.6494938,0,0,91,0,0,18.46,4,8590227,2667034.17593989,1259675.6494938,0,0,91,0,0,18.46,4,8590227,2667034.17593989,1259675.6494938,0,0,91,0,0,18.46,4,8590227,2667034.97420204,1259675.99108692,0,0,91,0,0,18.46,4,8590227,2667034.97420204,1259675.99108692,0,0,91,0,0,18.46,4,8590227,2667034.97420204,1259675.99108692,0,0,91,0,0,18.46,4,8590227,2667034.95270216,1259676.00968701,0,0,90,0,0,18.67,4,8590227,2667035.29945216,1259675.83088517,0,0,90,0,0,18.67,4
"205",8590228,2666896.33,1259414.23,"Ennetbaden, Friedhof",0,0,90,0,0,18.67,4,8590228,2666896.33,1259414.23,0,0,90,0,0,18.67,4,8590228,2666895.6545745,1259414.22320139,0,0,90,0,0,18.67,4,8590228,2666900.98176134,1259423.0677323,0,0,90,0,0,18.67,4,8590228,2666900.98176134,1259423.0677323,0,0,90,0,0,18.67,4,8590228,2666900.98176134,1259423.0677323,0,0,90,0,0,18.67,4,8590228,2666901.93051762,1259422.96792591,0,0,90,0,0,18.67,4,8590228,2666901.93051762,1259422.96792591,0,0,90,0,0,18.67,4,8590228,2666901.93051762,1259422.96792591,0,0,90,0,0,18.67,4,8590228,2666901.94751847,1259423.01152563,0,0,90,0,0,18.67,4,8590228,2666902.29176849,1259422.83512381,0,0,90,0,0,18.67,4
"206",8590229,2666652,1259283.82,"Ennetbaden, Gärtnerweg",0,0,90,0,0,18.67,4,8590229,2666652,1259283.82,0,0,90,0,0,18.67,4,8590229,2666651.99517808,1259283.82318961,0,0,90,0,0,18.67,4,8590229,2666696.28433738,1259260.08228953,0,0,90,0,0,18.67,4,8590229,2666696.28433738,1259260.08228953,0,0,90,0,0,18.67,4,8590229,2666696.28433738,1259260.08228953,0,0,90,0,0,18.67,4,8590229,2666696.93034263,1259259.98088505,0,0,90,0,0,18.67,4,8590229,2666696.93034263,1259259.98088505,0,0,90,0,0,18.67,4,8590229,2666696.93034263,1259259.98088505,0,0,90,0,0,18.67,4,8590229,2666696.94609266,1259260.01308493,0,0,90,0,0,18.67,4,8590229,2666697.29059582,1259259.83768259,0,0,90,0,0,18.67,4
"207",8590230,2666496.94,1259284.19,"Ennetbaden, Geissbergstrasse",0,0,90,0,0,18.67,4,8590230,2666496.94,1259284.19,0,0,90,0,0,18.67,4,8590230,2666496.93548845,1259284.19087536,0,0,90,0,0,18.67,4,8590230,2666496.93548845,1259284.19087536,0,0,90,0,0,18.67,4,8590230,2666496.93548845,1259284.19087536,0,0,90,0,0,18.67,4,8590230,2666496.93548845,1259284.19087536,0,0,90,0,0,18.67,4,8590230,2666497.95799689,1259283.98386828,0,0,90,0,0,18.67,4,8590230,2666497.95799689,1259283.98386828,0,0,90,0,0,18.67,4,8590230,2666497.95799689,1259283.98386828,0,0,90,0,0,18.67,4,8590230,2666497.9444967,1259284.01446837,0,0,90,0,0,18.67,4,8590230,2666498.28824985,1259283.83906603,0,0,90,0,0,18.67,4
"208",8590231,2666054.94,1258963.9,"Ennetbaden, Gemeindehaus",0,0,90,0,0,18.67,4,8590231,2666054.94,1258963.9,0,0,90,0,0,18.67,4,8590231,2666054.94470404,1258963.89630841,0,0,90,0,0,18.67,4,8590231,2666054.94470404,1258963.89630841,0,0,90,0,0,18.67,4,8590231,2666054.94470404,1258963.89630841,0,0,90,0,0,18.67,4,8590231,2666054.94470404,1258963.89630841,0,0,90,0,0,18.67,4,8590231,2666055.9589694,1258964.0253043,0,0,90,0,0,18.67,4,8590231,2666055.9589694,1258964.0253043,0,0,90,0,0,18.67,4,8590231,2666055.9589694,1258964.0253043,0,0,90,0,0,18.67,4,8590231,2666055.93996908,1258964.01690436,0,0,90,0,0,18.67,4,8590231,2666056.2837233,1258963.84310244,0,0,90,0,0,18.67,4
"209",8590232,2666256.67,1259091.8,"Ennetbaden, Kirche",0,0,90,0,0,18.67,4,8590232,2666256.67,1259091.8,0,0,90,0,0,18.67,4,8590232,2666256.67046261,1259091.8000397,0,0,90,0,0,18.67,4,8590232,2666235.76233476,1259080.78019081,0,0,90,0,0,18.67,4,8590232,2666235.76233476,1259080.78019081,0,0,90,0,0,18.67,4,8590232,2666235.76233476,1259080.78019081,0,0,90,0,0,18.67,4,8590232,2666236.92909299,1259081.02138253,0,0,90,0,0,18.67,4,8590232,2666236.92909299,1259081.02138253,0,0,90,0,0,18.67,4,8590232,2666236.92909299,1259081.02138253,0,0,90,0,0,18.67,4,8590232,2666236.94309311,1259081.01638244,0,0,90,0,0,18.67,4,8590232,2666237.28709626,1259080.8419801,0,0,90,0,0,18.67,4
"210",8590233,2666758,1259548.99,"Ennetbaden, Neuacker",0,0,90,0,0,18.67,4,8590233,2666758,1259548.99,0,0,90,0,0,18.67,4,8590233,2666758.00110232,1259548.9907042,0,0,90,0,0,18.67,4,8590233,2666758.00110232,1259548.9907042,0,0,90,0,0,18.67,4,8590233,2666758.00110232,1259548.9907042,0,0,90,0,0,18.67,4,8590233,2666758.00110232,1259548.9907042,0,0,90,0,0,18.67,4,8590233,2666758.9496104,1259549.00269741,0,0,90,0,0,18.67,4,8590233,2666758.9496104,1259549.00269741,0,0,90,0,0,18.67,4,8590233,2666758.9496104,1259549.00269741,0,0,90,0,0,18.67,4,8590233,2666758.94836054,1259549.01209739,0,0,90,0,0,18.67,4,8590233,2666759.29336055,1259548.83469556,0,0,90,0,0,18.67,4
"211",8590234,2666531.19,1259429.02,"Ennetbaden, Rebhalde",0,0,90,0,0,18.67,4,8590234,2666531.19,1259429.02,0,0,90,0,0,18.67,4,8590234,2666531.18728286,1259429.0155401,0,0,90,0,0,18.67,4,8590234,2666545.31806599,1259439.29300337,0,0,90,0,0,18.67,4,8590234,2666545.31806599,1259439.29300337,0,0,90,0,0,18.67,4,8590234,2666545.31806599,1259439.29300337,0,0,90,0,0,18.67,4,8590234,2666545.96506616,1259438.96999991,0,0,90,0,0,18.67,4,8590234,2666545.96506616,1259438.96999991,0,0,90,0,0,18.67,4,8590234,2666545.96506616,1259438.96999991,0,0,90,0,0,18.67,4,8590234,2666545.9448167,1259439.0139999,0,0,90,0,0,18.67,4,8590234,2666546.28831672,1259438.83759808,0,0,90,0,0,18.67,4
"212",8590235,2665969.26,1259056.12,"Ennetbaden, Schiefe Brücke",0,0,202,0,0,8.32,3,8590235,2665969.26,1259056.12,0,0,202,0,0,8.32,3,8590235,2665969.26087243,1259056.11970614,0,0,202,0,0,8.32,3,8590235,2665969.26087243,1259056.11970614,0,0,203,0,0,8.28,3,8590235,2665969.26087243,1259056.11970614,0,0,203,0,0,8.28,3,8590235,2665969.26087243,1259056.11970614,0,0,203,0,0,8.28,3,8590235,2665969.9751324,1259056.02350278,0,0,203,0,0,8.28,3,8590235,2665969.9751324,1259056.02350278,0,0,203,0,0,8.28,3,8590235,2665969.9751324,1259056.02350278,0,0,203,0,0,8.28,3,8590235,2665969.93913185,1259056.01750293,0,0,202,0,0,8.32,3,8590235,2665970.28213606,1259055.84370101,0,0,202,0,0,8.32,3
"213",8590236,2666678.89,1259419.23,"Ennetbaden, Schlieren",0,0,90,0,0,18.67,4,8590236,2666678.89,1259419.23,0,0,90,0,0,18.67,4,8590236,2666678.88685299,1259419.22572469,0,0,90,0,0,18.67,4,8590236,2666691.69208006,1259426.70880725,0,0,90,0,0,18.67,4,8590236,2666691.69208006,1259426.70880725,0,0,90,0,0,18.67,4,8590236,2666691.69208006,1259426.70880725,0,0,90,0,0,18.67,4,8590236,2666692.93559604,1259427.05879717,0,0,90,0,0,18.67,4,8590236,2666692.93559604,1259427.05879717,0,0,90,0,0,18.67,4,8590236,2666692.93559604,1259427.05879717,0,0,90,0,0,18.67,4,8590236,2666692.94584539,1259427.01299726,0,0,90,0,0,18.67,4,8590236,2666693.2895954,1259426.83659544,0,0,90,0,0,18.67,4
"214",8590238,2663555.8,1255085.18,"Fislisbach, Sommerhalde",0,0,128,0,0,13.13,4,8590238,2663555.8,1255085.18,0,0,128,0,0,13.13,4,8590238,2663555.80218331,1255085.18009331,0,0,122,0,0,13.77,4,8590238,2663558.68045591,1255133.24550749,0,0,122,0,0,13.77,4,8590238,2663558.68045591,1255133.24550749,0,0,122,0,0,13.77,4,8590238,2663558.68045591,1255133.24550749,0,0,122,0,0,13.77,4,8590238,2663559.91497177,1255133.03987535,0,0,122,0,0,13.77,4,8590238,2663559.91497177,1255133.03987535,0,0,122,0,0,13.77,4,8590238,2663559.91497177,1255133.03987535,0,0,122,0,0,13.77,4,8590238,2663559.93047149,1255133.01347481,0,0,122,0,0,13.77,4,8590238,2663560.30022403,1255132.84286453,0,0,122,0,0,13.77,4
"215",8590239,2669091.79,1253943.33,"Killwangen, Bahnhof",0,0,447,0,0,3.76,2,8590239,2669021.15,1254016.78,0,0,447,0,0,3.76,2,8590239,2669021.1481912,1254016.78198812,0,0,447,0,0,3.76,2,8590239,2669021.06922389,1254023.56364664,0,0,447,0,0,3.76,2,8590239,2669021.1481912,1254016.78198812,0,0,443,0,0,3.79,2,8590239,2669021.1481912,1254016.78198812,0,0,443,0,0,3.79,2,8590239,2669021.94319455,1254016.97858454,0,0,464,0,0,3.62,2,8590239,2669021.94319455,1254016.97858454,0,0,465,0,0,3.61,2,8590239,2669021.94319455,1254016.97858454,0,0,465,0,0,3.61,2,8590239,2669021.94844456,1254016.97598448,0,0,463,0,0,3.63,2,8590239,2669022.31594485,1254016.80798061,0,0,463,0,0,3.63,2
"216",8590240,2668644.87,1254084.01,"Killwangen, Mühlehalde",0,0,224,0,0,7.5,3,8590240,2668644.87,1254084.01,0,0,224,0,0,7.5,3,8590240,2668644.86788208,1254084.01465378,0,0,224,0,0,7.5,3,8590240,2668644.86788208,1254084.01465378,0,0,224,0,0,7.5,3,8590240,2668644.86788208,1254084.01465378,0,0,224,0,0,7.5,3,8590240,2668644.86788208,1254084.01465378,0,0,224,0,0,7.5,3,8590240,2668645.96638531,1254083.99544635,0,0,224,0,0,7.5,3,8590240,2668645.96638531,1254083.99544635,0,0,224,0,0,7.5,3,8590240,2668645.96638531,1254083.99544635,0,0,224,0,0,7.5,3,8590240,2668645.94763517,1254083.97904633,0,0,224,0,0,7.5,3,8590240,2668646.31613547,1254083.81104245,0,0,224,0,0,7.5,3
"217",8590241,2671109.03,1249689.9,"Kindhausen AG, Eichholz",0,0,59,0,0,28.47,5,8590241,2671109.03,1249689.9,0,0,55,0,0,30.55,5,8590241,2671109.03243732,1249689.90267121,0,0,55,0,0,30.55,5,8590241,2671109.03243732,1249689.90267121,0,0,55,0,0,30.55,5,8590241,2671109.03243732,1249689.90267121,0,0,55,0,0,30.55,5,8590241,2671109.03243732,1249689.90267121,0,0,58,0,0,28.97,5,8590241,2671109.94518907,1249689.9422788,0,0,54,0,0,31.11,5,8590241,2671109.94518907,1249689.9422788,0,0,58,0,0,28.97,5,8590241,2671109.94518907,1249689.9422788,0,0,58,0,0,28.97,5,8590241,2671109.91418887,1249689.92847815,0,0,54,0,0,0,5,8590241,2671110.26143739,1249689.75087497,0,0,54,0,0,31.11,5
"218",8590244,2666788.66,1256057,"Neuenhof, Eich",0,0,281,0,0,5.98,3,8590244,2666788.66,1256057,0,0,281,0,0,5.98,3,8590244,2666788.66170753,1256057.00469799,0,0,281,0,0,5.98,3,8590244,2666789.3404672,1256057.01249399,0,0,281,0,0,5.98,3,8590244,2666789.3404672,1256057.01249399,0,0,281,0,0,5.98,3,8590244,2666789.3404672,1256057.01249399,0,0,281,0,0,5.98,3,8590244,2666789.90022514,1256057.01149064,0,0,281,0,0,5.98,3,8590244,2666789.90022514,1256057.01149064,0,0,281,0,0,5.98,3,8590244,2666789.90022514,1256057.01149064,0,0,281,0,0,5.98,3,8590244,2666789.93672561,1256057.00329038,0,0,280,0,0,6,3,8590244,2666790.29322976,1256056.83568723,0,0,280,0,0,6,3
"219",8590245,2667554.08,1255120.67,"Neuenhof, Kirchfeld",0,0,308,0,0,5.45,3,8590245,2667554.08,1255120.67,0,0,280,0,0,6,3,8590245,2667554.08222617,1255120.67183395,0,0,280,0,0,6,3,8590245,2667554.08222617,1255120.67183395,0,0,280,0,0,6,3,8590245,2667554.08222617,1255120.67183395,0,0,280,0,0,6,3,8590245,2667554.08222617,1255120.67183395,0,0,280,0,0,6,3,8590245,2667554.94572946,1255120.99744082,0,0,280,0,0,6,3,8590245,2667554.94572946,1255120.99744082,0,0,280,0,0,6,3,8590245,2667554.94572946,1255120.99744082,0,0,280,0,0,6,3,8590245,2667554.94272946,1255120.99284075,0,0,280,0,0,6,3,8590245,2667555.30723177,1255120.82463937,0,0,280,0,0,6,3
"220",8590246,2665780.97,1256321.36,"Neuenhof, Klosterrüti",0,0,112,0,0,15,4,8590246,2665780.97,1256321.36,0,0,112,0,0,15,4,8590246,2665780.97216333,1256321.36388734,0,0,112,0,0,15,4,8590246,2665780.97216333,1256321.36388734,0,0,112,0,0,15,4,8590246,2665780.97216333,1256321.36388734,0,0,112,0,0,15,4,8590246,2665780.97216333,1256321.36388734,0,0,112,0,0,15,4,8590246,2665781.91014761,1256321.03627951,0,0,112,0,0,15,4,8590246,2665781.91014761,1256321.03627951,0,0,112,0,0,15,4,8590246,2665781.91014761,1256321.03627951,0,0,112,0,0,15,4,8590246,2665781.93414708,1256321.00587895,0,0,112,0,0,15,4,8590246,2665782.29014084,1256320.83487522,0,0,112,0,0,15,4
"221",8590247,2666602.11,1256254.83,"Neuenhof, Kreuzstein",0,0,280,0,0,6,3,8590247,2666602.11,1256254.83,0,0,280,0,0,6,3,8590247,2666602.10787769,1256254.82561547,0,0,280,0,0,6,3,8590247,2666602.10787769,1256254.82561547,0,0,280,0,0,6,3,8590247,2666602.10787769,1256254.82561547,0,0,280,0,0,6,3,8590247,2666602.10787769,1256254.82561547,0,0,280,0,0,6,3,8590247,2666602.96514108,1256255.05261175,0,0,280,0,0,6,3,8590247,2666602.96514108,1256255.05261175,0,0,280,0,0,6,3,8590247,2666602.96514108,1256255.05261175,0,0,280,0,0,6,3,8590247,2666602.9351404,1256255.00561164,0,0,280,0,0,6,3,8590247,2666603.29014453,1256254.8378085,0,0,280,0,0,6,3
"222",8590248,2666997.88,1255823.64,"Neuenhof, Landhaus",0,0,281,0,0,5.98,3,8590248,2666997.88,1255823.64,0,0,281,0,0,5.98,3,8590248,2666997.88041723,1255823.64262881,0,0,281,0,0,5.98,3,8590248,2666997.88041723,1255823.64262881,0,0,281,0,0,5.98,3,8590248,2666997.88041723,1255823.64262881,0,0,281,0,0,5.98,3,8590248,2666997.88041723,1255823.64262881,0,0,281,0,0,5.98,3,8590248,2666998.96593444,1255823.97842439,0,0,281,0,0,5.98,3,8590248,2666998.96593444,1255823.97842439,0,0,281,0,0,5.98,3,8590248,2666998.96593444,1255823.97842439,0,0,281,0,0,5.98,3,8590248,2666998.93843417,1255824.00062469,0,0,280,0,0,6,3,8590248,2666999.29668835,1255823.83302153,0,0,280,0,0,6,3
