RELI,GDENR,X_KOORD,Y_KOORD,E_KOORD,N_KOORD,B11BTOT,B11B11,B11B12,B11B13,B11B14,B11B15,B11B16,B11B21,B11B22,B11B23,B11B24,B11B25,B11B26,B11B27,B11B28,B11B29,B11B30,B11BMTOT,B11BM01,B11BM02,B11BM03,B11BM04,B11BM05,B11BM06,B11BM07,B11BM08,B11BM09,B11BM10,B11BM11,B11BM12,B11BM13,B11BM14,B11BM15,B11BM16,B11BM17,B11BM18,B11BM19,B11BWTOT,B11BW01,B11BW02,B11BW03,B11BW04,B11BW05,B11BW06,B11BW07,B11BW08,B11BW09,B11BW10,B11BW11,B11BW12,B11BW13,B11BW14,B11BW15,B11BW16,B11BW17,B11BW18,B11BW19,B11B41,B11B42,B11B43,B11B44,B11B45,B11B46,B11B51,B11B52,B11B53,B11B54,B11B55,B11B56
62001828,945,620000,182800,2620000,1182800,15,15,0,0,0,0,0,14,6,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,7,1,0,2,0,9,4,0,15,0,0,0,0,0
61361730,947,613600,173000,2613600,1173000,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
60641792,948,606400,179200,2606400,1179200,8,8,0,0,0,0,0,8,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,0,1,0,5,2,0,8,0,0,0,0,0
62232127,951,622300,212700,2622300,1212700,14,14,0,0,0,0,0,13,2,6,5,0,1,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,10,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,3,2,0,0,4,0,7,3,0,14,0,0,0,0,0
62682154,952,626800,215400,2626800,1215400,29,29,0,0,0,0,0,29,4,22,3,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,2,1,0,21,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,4,4,5,0,0,1,17,11,0,29,0,0,0,0,0
63132143,953,631300,214300,2631300,1214300,20,19,1,1,0,0,0,19,7,10,2,0,1,1,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,14,0,0,0,0,0,1,1,0,0,1,2,0,2,0,1,0,3,1,2,0,1,0,9,10,0,20,0,0,0,0,0
63112182,954,631100,218200,2631100,1218200,29,26,3,0,1,2,0,24,8,12,3,1,5,3,0,1,1,7,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,1,22,1,0,0,0,0,1,0,0,0,0,3,0,0,1,1,1,4,3,7,0,2,3,11,13,0,28,0,0,0,1,0
61872062,955,618700,206200,2618700,1206200,69,68,1,1,0,0,0,65,9,48,8,0,4,4,0,0,0,19,0,0,1,1,0,0,0,0,2,0,4,3,1,1,0,0,2,1,3,50,0,1,1,0,0,0,0,1,0,0,0,3,2,5,0,7,12,8,10,1,2,4,45,17,0,68,1,0,0,0,0
61792083,956,617900,208300,2617900,1208300,52,52,0,0,0,0,0,51,10,34,5,2,1,1,0,0,0,19,0,0,0,0,0,0,0,1,1,4,0,0,1,0,1,1,3,5,2,33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,8,9,12,2,3,3,34,10,0,50,2,0,0,0,0
62332086,957,623300,208600,2623300,1208600,29,28,1,0,1,0,0,28,12,11,5,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,1,2,19,0,0,0,0,0,0,0,0,2,1,0,1,3,0,2,0,2,4,4,0,0,2,19,8,0,29,0,0,0,0,0
62282074,958,622800,207400,2622800,1207400,18,17,1,0,0,1,0,17,10,6,1,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,2,0,1,1,6,10,0,18,0,0,0,0,0
62562180,959,625600,218000,2625600,1218000,13,13,0,0,0,0,0,13,3,7,3,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,4,0,4,1,0,3,5,0,9,4,0,0,0,0
62942149,960,629400,214900,2629400,1214900,26,25,1,1,0,0,0,25,10,13,1,1,1,1,0,0,0,10,0,0,0,0,1,0,1,0,0,0,1,2,0,1,1,1,1,1,0,16,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,3,8,0,1,4,11,10,0,26,0,0,0,0,0
61332333,971,613300,233300,2613300,1233300,16,16,0,0,0,0,0,16,3,7,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,0,0,0,14,2,0,16,0,0,0,0,0
62092247,973,620900,224700,2620900,1224700,4,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,4,0,0,0,0,0
61392351,975,613900,235100,2613900,1235100,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0
62132296,976,621300,229600,2621300,1229600,4,4,0,0,0,0,0,4,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3,0,3,0,0,0,1,0
61982288,977,619800,228800,2619800,1228800,7,7,0,0,0,0,0,7,1,4,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,3,4,0,6,0,0,0,1,0
62022263,979,620200,226300,2620200,1226300,46,40,6,4,2,0,0,39,10,18,10,1,7,5,1,1,0,15,0,0,0,0,1,1,1,1,1,5,1,1,1,0,0,1,0,0,1,31,2,0,1,1,1,0,0,0,2,0,1,2,2,1,0,3,2,4,9,0,6,9,23,8,0,45,0,0,0,1,0
61762279,980,617600,227900,2617600,1227900,8,8,0,0,0,0,0,8,0,7,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,2,0,8,0,0,0,0,0
61952351,981,619500,235100,2619500,1235100,18,17,1,1,0,0,0,17,6,8,3,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,0,0,1,14,3,0,18,0,0,0,0,0
61922263,982,619200,226300,2619200,1226300,11,11,0,0,0,0,0,11,0,6,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,3,1,6,1,0,11,0,0,0,0,0
61682344,983,616800,234400,2616800,1234400,26,25,1,1,0,0,0,25,2,16,7,0,1,1,0,0,0,8,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2,18,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,0,3,5,3,0,5,4,10,7,0,26,0,0,0,0,0
62252221,985,622500,222100,2622500,1222100,12,11,1,0,0,1,0,11,3,5,3,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,1,6,5,0,12,0,0,0,0,0
61532348,987,615300,234800,2615300,1234800,5,5,0,0,0,0,0,5,1,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,5,0,0,0,0,0
61752220,988,617500,222000,2617500,1222000,8,8,0,0,0,0,0,8,4,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,4,0,8,0,0,0,0,0
62202248,989,622000,224800,2622000,1224800,6,5,1,1,0,0,0,5,1,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,6,0,0,6,0,0,0,0,0
61912317,990,619100,231700,2619100,1231700,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0
61852311,991,618500,231100,2618500,1231100,9,9,0,0,0,0,0,9,4,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,8,1,0,9,0,0,0,0,0
61642315,992,616400,231500,2616400,1231500,31,31,0,0,0,0,0,28,6,13,8,1,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,1,2,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,5,5,7,0,2,0,12,17,0,31,0,0,0,0,0
61652298,993,616500,229800,2616500,1229800,5,5,0,0,0,0,0,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,3,0,0,5,0,0,0,0,0
61582335,995,615800,233500,2615800,1233500,36,35,1,1,0,0,0,30,7,13,10,0,6,3,2,1,0,17,0,0,0,0,1,2,0,0,1,4,0,1,0,2,0,2,1,1,2,19,0,1,0,0,1,0,1,0,0,0,3,0,1,0,0,0,3,3,6,0,5,7,14,10,0,36,0,0,0,0,0
61692358,996,616900,235800,2616900,1235800,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0
64692077,1001,646900,207700,2646900,1207700,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,3,0,0,0,0,0
64762048,1002,647600,204800,2647600,1204800,18,14,4,1,0,3,0,15,6,7,2,0,3,1,0,0,2,9,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,2,0,0,9,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2,1,0,5,1,7,5,0,18,0,0,0,0,0
63781960,1003,637800,196000,2637800,1196000,14,14,0,0,0,0,0,14,7,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,8,0,0,1,0,0,0,0,2,0,0,1,1,0,1,0,0,0,2,0,0,1,0,1,12,0,14,0,0,0,0,0
64401926,1004,644000,192600,2644000,1192600,19,19,0,0,0,0,0,19,11,4,3,1,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7,2,0,1,0,8,10,0,18,0,0,0,1,0
64662034,1005,646600,203400,2646600,1203400,19,19,0,0,0,0,0,18,9,8,1,0,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,2,0,2,1,4,12,0,19,0,0,0,0,0
63511892,1006,635100,189200,2635100,1189200,24,23,1,1,0,0,0,23,15,5,3,0,1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,5,1,0,0,12,11,0,23,0,0,1,0,0
64482069,1007,644800,206900,2644800,1206900,10,8,2,2,0,0,0,8,4,3,1,0,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0,0,5,3,0,8,0,0,2,0,0
64422004,1008,644200,200400,2644200,1200400,15,15,0,0,0,0,0,15,5,5,5,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,9,0,0,0,0,1,0,0,0,2,1,2,2,0,0,0,1,0,0,0,0,1,0,7,7,0,15,0,0,0,0,0
65042116,1009,650400,211600,2650400,1211600,39,37,2,2,0,0,0,36,11,16,9,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,1,3,3,0,1,2,1,3,2,2,21,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,0,5,6,3,2,2,2,23,10,0,37,1,0,0,0,1
66082342,1021,660800,234200,2660800,1234200,12,12,0,0,0,0,0,12,3,8,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,8,4,0,12,0,0,0,0,0
66162322,1022,661600,232200,2661600,1232200,2,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0
66692228,1023,666900,222800,2666900,1222800,30,30,0,0,0,0,0,28,6,15,7,0,2,2,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,4,1,1,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,3,5,5,1,1,0,21,7,0,30,0,0,0,0,0
66482141,1024,664800,214100,2664800,1214100,188,151,37,15,12,9,1,159,13,88,56,2,29,14,8,5,2,94,5,1,3,4,6,8,5,10,10,5,3,6,6,2,2,6,3,3,6,94,2,0,3,6,7,3,3,3,2,7,6,8,5,1,2,4,10,13,9,4,26,26,94,33,5,177,3,1,0,2,5
66072310,1025,660700,231000,2660700,1231000,11,11,0,0,0,0,0,11,2,4,2,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,3,0,1,0,7,3,0,10,0,0,0,1,0
66692205,1026,666900,220500,2666900,1220500,7,7,0,0,0,0,0,6,1,3,2,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,2,2,1,0,7,0,0,0,0,0
66252308,1030,662500,230800,2662500,1230800,18,16,2,1,1,0,0,17,1,11,5,0,1,0,1,0,0,9,0,1,0,0,1,1,1,0,2,2,1,0,0,0,0,0,0,0,0,9,0,1,3,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,3,2,3,4,6,0,15,3,0,0,0,0
66452245,1031,664500,224500,2664500,1224500,15,15,0,0,0,0,0,15,0,7,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,9,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,4,3,0,6,2,0,14,0,0,1,0,0
66672259,1032,666700,225900,2666700,1225900,19,19,0,0,0,0,0,19,6,9,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,14,0,0,1,1,0,0,0,1,1,0,0,1,0,2,0,0,2,3,2,0,5,0,13,1,0,19,0,0,0,0,0
66922195,1033,669200,219500,2669200,1219500,32,29,3,1,0,2,0,29,6,18,5,0,3,1,0,2,0,13,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,2,3,2,19,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,2,3,5,3,1,1,14,13,0,29,2,1,0,0,0
66192200,1037,661900,220000,2661900,1220000,18,17,1,0,1,0,0,18,6,9,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,2,0,10,6,0,18,0,0,0,0,0
66122246,1039,661200,224600,2661200,1224600,21,21,0,0,0,0,0,20,11,3,6,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,6,10,5,0,21,0,0,0,0,0
66302166,1040,663000,216600,2663000,1216600,12,11,1,1,0,0,0,11,0,8,3,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,1,2,6,3,0,12,0,0,0,0,0
66252356,1041,662500,235600,2662500,1235600,3,3,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,3,0,0,0,0,0
67032137,1051,670300,213700,2670300,1213700,22,22,0,0,0,0,0,21,0,11,10,0,1,1,0,0,0,10,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,3,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,2,4,0,2,6,12,2,0,22,0,0,0,0,0
66902165,1052,669000,216500,2669000,1216500,39,30,9,7,1,1,0,31,1,14,16,0,8,4,1,3,0,19,2,0,0,0,0,1,0,1,2,2,1,2,2,2,1,1,0,2,0,20,0,1,0,0,1,0,0,1,2,0,0,0,0,2,1,0,2,4,6,1,6,0,28,4,0,38,1,0,0,0,0
67082167,1053,670800,216700,2670800,1216700,10,9,1,1,0,0,0,8,2,4,2,0,2,1,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,9,0,0,10,0,0,0,0,0
66862150,1054,668600,215000,2668600,1215000,45,39,6,4,0,2,0,36,1,23,12,0,9,5,0,3,1,22,0,0,0,0,0,2,4,5,2,1,1,0,1,1,2,0,2,0,1,23,0,0,1,0,1,0,2,0,2,0,1,3,0,0,2,0,6,2,3,3,9,7,24,2,0,42,2,1,0,0,0
67292200,1055,672900,220000,2672900,1220000,3,3,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0
67532120,1056,675300,212000,2675300,1212000,5,5,0,0,0,0,0,5,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,3,0,0,5,0,0,0,0,0
66632079,1058,666300,207900,2666300,1207900,32,29,3,2,0,1,0,28,0,11,17,0,4,2,0,2,0,11,0,0,0,2,0,1,0,2,2,1,1,2,0,0,0,0,0,0,0,21,0,0,1,1,0,1,2,1,2,2,2,1,0,1,1,3,0,1,2,3,5,7,16,1,0,29,3,0,0,0,0
66382096,1059,663800,209600,2663800,1209600,110,102,8,3,3,2,0,101,5,61,34,1,9,4,2,3,0,55,1,0,0,1,4,5,4,5,6,3,5,3,6,2,2,2,1,2,3,55,2,0,1,1,1,3,4,3,2,4,3,3,2,4,1,0,6,7,8,9,25,11,54,11,0,106,0,1,1,0,2
66622118,1061,666200,211800,2666200,1211800,394,329,65,34,15,16,0,327,154,55,117,1,67,27,6,28,6,233,0,2,4,5,11,12,21,22,23,25,28,16,19,11,9,7,4,3,11,161,3,1,4,3,4,5,8,8,2,7,16,16,15,10,9,5,12,12,21,10,77,40,204,62,1,387,0,1,0,2,4
65672098,1062,656700,209800,2656700,1209800,24,21,3,0,1,2,0,21,2,13,6,0,3,0,1,2,0,15,0,0,0,0,0,0,2,1,0,0,1,4,4,2,0,0,1,0,0,9,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,2,1,2,0,2,3,14,3,2,22,0,1,0,0,1
67102110,1063,671000,211000,2671000,1211000,10,9,1,1,0,0,0,9,1,3,5,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,1,0,2,0,7,1,0,10,0,0,0,0,0
67622198,1064,676200,219800,2676200,1219800,7,6,1,1,0,0,0,6,1,1,4,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,5,1,0,7,0,0,0,0,0
67232187,1065,672300,218700,2672300,1218700,20,19,1,0,1,0,0,18,6,9,3,0,2,0,1,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,1,1,12,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,5,2,0,0,2,10,8,0,20,0,0,0,0,0
65592076,1066,655900,207600,2655900,1207600,5,5,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0
67312159,1067,673100,215900,2673100,1215900,21,21,0,0,0,0,0,15,2,8,5,0,6,5,0,1,0,10,1,0,0,0,0,1,0,1,1,0,0,2,1,1,0,0,1,1,0,11,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,2,2,4,2,2,9,4,0,17,4,0,0,0,0
67952072,1068,679500,207200,2679500,1207200,10,10,0,0,0,0,0,10,1,2,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,8,1,0,10,0,0,0,0,0
67572095,1069,675700,209500,2675700,1209500,3,2,1,0,0,1,0,2,1,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0
65702286,1081,657000,228600,2657000,1228600,19,19,0,0,0,0,0,19,4,6,9,0,0,0,0,0,0,11,1,0,0,0,0,0,1,1,1,1,0,1,1,2,1,0,0,1,0,8,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,0,4,1,2,5,7,0,15,3,0,0,1,0
64972294,1082,649700,229400,2649700,1229400,25,25,0,0,0,0,0,23,8,10,5,0,2,1,1,0,0,11,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,1,2,0,3,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,3,4,2,2,2,15,4,0,23,2,0,0,0,0
64982184,1083,649800,218400,2649800,1218400,12,11,1,1,0,0,0,11,4,5,2,0,1,1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,5,5,0,12,0,0,0,0,0
65532225,1084,655300,222500,2655300,1222500,15,14,1,1,0,0,0,11,0,8,3,0,4,4,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1,2,0,1,0,0,0,1,2,0,1,1,0,0,2,1,0,2,0,8,5,0,15,0,0,0,0,0
65072277,1085,650700,227700,2650700,1227700,9,9,0,0,0,0,0,9,4,3,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,1,0,1,0,5,3,0,9,0,0,0,0,0
64632204,1086,646300,220400,2646300,1220400,7,7,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4,3,0,7,0,0,0,0,0
66002225,1088,660000,222500,2660000,1222500,23,23,0,0,0,0,0,23,3,16,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,7,3,5,0,0,0,20,3,0,23,0,0,0,0,0
64802278,1089,648000,227800,2648000,1227800,14,14,0,0,0,0,0,14,5,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,5,1,0,0,0,8,6,0,14,0,0,0,0,0
64762243,1091,647600,224300,2647600,1224300,7,7,0,0,0,0,0,7,1,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,4,1,0,1,1,0,3,2,2,0,0,0
65842254,1092,658400,225400,2658400,1225400,17,17,0,0,0,0,0,17,6,6,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,14,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,4,4,1,1,0,9,6,0,16,0,1,0,0,0
65812167,1093,658100,216700,2658100,1216700,19,19,0,0,0,0,0,19,2,14,3,0,0,0,0,0,0,8,0,1,1,0,0,0,0,1,2,0,0,0,1,1,0,0,1,0,0,11,0,1,1,0,0,0,0,1,0,3,0,0,1,2,0,0,0,1,1,0,3,4,9,3,0,19,0,0,0,0,0
65302207,1094,653000,220700,2653000,1220700,8,8,0,0,0,0,0,8,1,7,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,1,0,2,5,0,8,0,0,0,0,0
