RELI;GMDE;HIST_GMDE;E_KOORD;N_KOORD;B21BTOT;B21B11;B21B12;B21B13;B21B14;B21B15;B21B16;B21B21;B21B22;B21B23;B21B24;B21B25;B21B26;B21B27;B21B28;B21B29;B21B30;B21BMTOT;B21BM01;B21BM02;B21BM03;B21BM04;B21BM05;B21BM06;B21BM07;B21BM08;B21BM09;B21BM10;B21BM11;B21BM12;B21BM13;B21BM14;B21BM15;B21BM16;B21BM17;B21BM18;B21BM19;B21BWTOT;B21BW01;B21BW02;B21BW03;B21BW04;B21BW05;B21BW06;B21BW07;B21BW08;B21BW09;B21BW10;B21BW11;B21BW12;B21BW13;B21BW14;B21BW15;B21BW16;B21BW17;B21BW18;B21BW19;B21B41;B21B42;B21B43;B21B44;B21B45;B21B46;B21B51;B21B52;B21B53;B21B54;B21B55;B21B56;H21PTOT;H21P01;H21P02;H21P03;H21P04;H21P05;H21P06;H21PI
58662097;302;14996;2586600;1209700;12;12;0;0;0;0;0;10;1;6;3;0;2;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;0;1;0;7;4;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
58681371;841;15279;2586800;1137100;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
58702121;305;14999;2587000;1212100;9;9;0;0;0;0;0;9;1;6;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;1;0;1;0;6;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
58732319;717;15661;2587300;1231900;66;59;7;7;0;0;0;55;4;34;17;0;11;11;0;0;0;29;0;1;0;0;0;0;1;1;1;1;3;1;2;2;3;1;5;1;6;37;0;0;0;0;0;0;0;1;1;1;0;0;1;1;3;4;5;7;13;0;8;4;49;5;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0
58742078;309;15003;2587400;1207800;6;6;0;0;0;0;0;6;2;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;3;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
58751475;843;15281;2587500;1147500;25;24;1;1;0;0;0;22;7;10;5;0;3;2;0;1;0;11;0;0;0;0;2;1;1;1;1;1;1;2;0;1;0;0;0;0;0;14;1;0;0;0;0;0;2;0;1;1;1;1;1;0;0;0;2;1;3;0;4;1;15;5;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0
58771622;2138;12668;2587700;1162200;13;13;0;0;0;0;0;13;8;3;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;10;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;4;4;0;1;0;4;8;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
58771789;2292;11473;2587700;1178900;9;9;0;0;0;0;0;9;0;8;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;4;5;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
58771915;2309;13232;2587700;1191500;26;25;1;0;0;1;0;22;2;9;11;0;4;2;0;2;0;11;0;0;1;0;0;0;3;1;0;0;0;1;2;0;0;2;1;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;4;5;0;4;2;14;6;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0
58782105;301;14995;2587800;1210500;32;30;2;0;2;0;0;26;4;17;5;0;6;5;1;0;0;10;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;1;3;22;0;0;1;0;0;1;0;0;0;0;2;0;1;0;0;3;7;4;3;0;4;8;18;2;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0
58791194;6025;10923;2587900;1119400;19;17;2;2;0;0;0;17;2;10;5;0;2;2;0;0;0;9;0;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;2;2;10;0;0;2;1;0;0;0;0;0;0;1;0;0;0;2;0;0;1;3;0;2;3;10;4;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
58822192;733;15239;2588200;1219200;29;28;1;1;0;0;0;26;0;15;11;0;3;1;0;2;0;14;0;0;0;0;0;0;1;0;0;0;0;0;3;1;0;1;0;3;5;15;0;0;0;0;0;0;0;0;0;1;1;0;3;0;1;1;3;4;1;0;0;8;21;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0
58851766;2299;15694;2588500;1176600;23;19;4;0;3;1;0;19;5;11;3;0;4;0;2;1;1;11;0;0;0;0;0;0;0;0;1;0;1;1;2;0;2;1;1;2;0;12;0;0;0;1;1;0;0;0;0;0;1;1;0;1;2;2;0;0;3;0;1;2;17;3;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0
58852264;449;15632;2588500;1226400;13;13;0;0;0;0;0;12;1;7;4;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;10;0;1;0;0;0;0;0;1;0;0;1;0;0;0;2;0;1;2;2;0;0;3;7;3;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
58862190;731;15237;2588600;1219000;25;24;1;1;0;0;0;21;3;14;4;0;4;4;0;0;0;4;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;4;4;3;4;0;3;1;19;2;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0
58872163;755;15259;2588700;1216300;14;14;0;0;0;0;0;14;3;10;1;0;0;0;0;0;0;8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;4;0;1;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;2;0;0;0;11;3;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
58882507;6719;13290;2588800;1250700;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
58912450;6712;13283;2589100;1245000;7;7;0;0;0;0;0;7;1;5;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;6;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
